team,player_number,player_name,left,top,success,game_index,rival,home
TOBARRA CB,22,A. KALINICENKO,87.4471%,5.7978%,True,5,CB LA MATANZA,True
TOBARRA CB,31,Y. BOUBACAR,76.8688%,50.5417%,True,5,CB LA MATANZA,True
TOBARRA CB,0,A. PUJADAS TARRADELLAS,69.1819%,73.1027%,False,5,CB LA MATANZA,True
TOBARRA CB,91,R. KOWALSKI,35.3315%,31.0056%,True,5,CB LA MATANZA,True
TOBARRA CB,31,Y. BOUBACAR,77.2214%,51.1719%,False,5,CB LA MATANZA,True
TOBARRA CB,91,R. KOWALSKI,92.1721%,80.791%,False,5,CB LA MATANZA,True
TOBARRA CB,91,R. KOWALSKI,36.6008%,45.122%,False,5,CB LA MATANZA,True
TOBARRA CB,0,A. PUJADAS TARRADELLAS,10.3667%,53.9447%,True,5,CB LA MATANZA,True
TOBARRA CB,7,C. TEASLEY JR,33.9915%,79.4046%,False,5,CB LA MATANZA,True
TOBARRA CB,91,R. KOWALSKI,35.9662%,60.6248%,True,5,CB LA MATANZA,True
TOBARRA CB,7,C. TEASLEY JR,9.87306%,48.399%,False,5,CB LA MATANZA,True
TOBARRA CB,26,E. RAMÓN FERNÁNDEZ,69.1114%,28.4848%,False,5,CB LA MATANZA,True
TOBARRA CB,31,Y. BOUBACAR,9.37941%,51.1719%,True,5,CB LA MATANZA,True
TOBARRA CB,7,C. TEASLEY JR,74.6121%,16.8892%,True,5,CB LA MATANZA,True
TOBARRA CB,31,Y. BOUBACAR,93.3709%,49.9115%,True,5,CB LA MATANZA,True
TOBARRA CB,91,R. KOWALSKI,31.6643%,75.8755%,False,5,CB LA MATANZA,True
TOBARRA CB,31,Y. BOUBACAR,13.7518%,46.7605%,False,5,CB LA MATANZA,True
TOBARRA CB,7,C. TEASLEY JR,12.2003%,44.1137%,False,5,CB LA MATANZA,True
TOBARRA CB,31,Y. BOUBACAR,84.9083%,48.399%,False,5,CB LA MATANZA,True
TOBARRA CB,91,R. KOWALSKI,12.976%,53.4406%,False,5,CB LA MATANZA,True
TOBARRA CB,7,C. TEASLEY JR,11.213%,53.5666%,True,5,CB LA MATANZA,True
TOBARRA CB,7,C. TEASLEY JR,9.87306%,44.6178%,False,5,CB LA MATANZA,True
TOBARRA CB,91,R. KOWALSKI,16.079%,54.1968%,False,5,CB LA MATANZA,True
TOBARRA CB,31,Y. BOUBACAR,88.9986%,53.9447%,False,5,CB LA MATANZA,True
TOBARRA CB,7,C. TEASLEY JR,90.8322%,50.0375%,False,5,CB LA MATANZA,True
TOBARRA CB,91,R. KOWALSKI,65.7264%,56.4655%,False,5,CB LA MATANZA,True
TOBARRA CB,10,I. MARTINEZ MESEGUER,11.213%,54.953%,False,5,CB LA MATANZA,True
TOBARRA CB,0,A. PUJADAS TARRADELLAS,17.9831%,55.9613%,False,5,CB LA MATANZA,True
TOBARRA CB,28,F. QUERO CARMONA,76.0226%,49.6594%,False,5,CB LA MATANZA,True
TOBARRA CB,28,F. QUERO CARMONA,25.67%,50.9198%,False,5,CB LA MATANZA,True
TOBARRA CB,0,A. PUJADAS TARRADELLAS,30.2539%,78.5223%,False,5,CB LA MATANZA,True
TOBARRA CB,7,C. TEASLEY JR,13.4697%,50.5417%,True,5,CB LA MATANZA,True
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,30.677%,72.4725%,True,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,11.0014%,48.273%,True,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,67.5599%,26.8463%,True,5,TOBARRA CB,False
CB LA MATANZA,7,P. GRIMA LORENZO,68.8293%,73.7329%,False,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,12.4118%,52.3062%,False,5,TOBARRA CB,False
CB LA MATANZA,7,P. GRIMA LORENZO,70.5219%,28.3588%,False,5,TOBARRA CB,False
CB LA MATANZA,7,P. GRIMA LORENZO,90.6206%,55.7093%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,77.292%,48.6511%,False,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,90.4795%,48.273%,True,5,TOBARRA CB,False
CB LA MATANZA,1,D. FLORES LUCAS,17.4189%,28.6109%,True,5,TOBARRA CB,False
CB LA MATANZA,9,E. VIVANCOS ORTIZ,93.4415%,4.41137%,True,5,TOBARRA CB,False
CB LA MATANZA,10,A. GOMEZ PEÑA,11.0014%,48.1469%,False,5,TOBARRA CB,False
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,26.3752%,8.0665%,False,5,TOBARRA CB,False
CB LA MATANZA,7,P. GRIMA LORENZO,37.6587%,59.7425%,False,5,TOBARRA CB,False
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,91.6079%,41.0887%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,70.3103%,84.8243%,True,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,9.73202%,45.8782%,False,5,TOBARRA CB,False
CB LA MATANZA,72,R. GONZALEZ GRANDE,90.6206%,55.7093%,True,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,12.2003%,4.78948%,False,5,TOBARRA CB,False
CB LA MATANZA,72,R. GONZALEZ GRANDE,92.031%,53.0624%,False,5,TOBARRA CB,False
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,91.8195%,92.6387%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,79.8308%,91.2523%,False,5,TOBARRA CB,False
CB LA MATANZA,72,R. GONZALEZ GRANDE,90.8322%,72.7245%,False,5,TOBARRA CB,False
CB LA MATANZA,72,R. GONZALEZ GRANDE,92.031%,53.0624%,True,5,TOBARRA CB,False
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,90.8322%,72.7245%,True,5,TOBARRA CB,False
CB LA MATANZA,72,R. GONZALEZ GRANDE,91.3963%,46.8865%,True,5,TOBARRA CB,False
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,29.1961%,21.3006%,False,5,TOBARRA CB,False
CB LA MATANZA,10,A. GOMEZ PEÑA,23.3427%,90.244%,False,5,TOBARRA CB,False
CB LA MATANZA,10,A. GOMEZ PEÑA,68.3357%,82.3035%,True,5,TOBARRA CB,False
CB LA MATANZA,7,P. GRIMA LORENZO,93.0183%,49.9115%,True,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,10.2962%,55.0791%,True,5,TOBARRA CB,False
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,69.1114%,82.6816%,False,5,TOBARRA CB,False
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,11.4245%,71.8423%,True,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,92.1721%,55.5832%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,31.2412%,78.0182%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,34.6262%,31.8879%,True,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,12.0592%,53.0624%,False,5,TOBARRA CB,False
CB LA MATANZA,7,P. GRIMA LORENZO,11.4245%,45.248%,True,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,93.0889%,53.5666%,True,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,92.8773%,43.3574%,True,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,89.1396%,48.6511%,False,5,TOBARRA CB,False
CB LA MATANZA,7,P. GRIMA LORENZO,34.5557%,50.1636%,True,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,11.5656%,54.3228%,False,5,TOBARRA CB,False
CB LA MATANZA,9,E. VIVANCOS ORTIZ,12.4824%,5.04156%,True,5,TOBARRA CB,False
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,32.9337%,80.9171%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,75.3879%,43.4835%,True,5,TOBARRA CB,False
CB LA MATANZA,72,R. GONZALEZ GRANDE,92.2426%,49.5334%,True,5,TOBARRA CB,False
CB LA MATANZA,7,P. GRIMA LORENZO,72.0733%,73.6068%,False,5,TOBARRA CB,False
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,62.0592%,55.7093%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,10.9309%,48.525%,False,5,TOBARRA CB,False
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,11.6361%,95.9157%,False,5,TOBARRA CB,False
CB LA MATANZA,9,E. VIVANCOS ORTIZ,14.6685%,95.6637%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,89.4217%,43.7356%,False,5,TOBARRA CB,False
CB LA MATANZA,7,P. GRIMA LORENZO,33.7094%,66.8007%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,33.6389%,53.0624%,False,5,TOBARRA CB,False
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,87.7997%,27.9807%,True,5,TOBARRA CB,False
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,32.299%,76.7578%,False,5,TOBARRA CB,False
CB LA MATANZA,9,E. VIVANCOS ORTIZ,73.8364%,85.4545%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,91.6784%,56.8436%,False,5,TOBARRA CB,False
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,11.6361%,95.9157%,True,5,TOBARRA CB,False
CB LA MATANZA,1,D. FLORES LUCAS,30.677%,85.5805%,True,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,87.6587%,51.9281%,False,5,TOBARRA CB,False
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,12.4118%,73.1027%,False,5,TOBARRA CB,False
CB LA MATANZA,10,A. GOMEZ PEÑA,68.1946%,28.3588%,True,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,71.9323%,18.6538%,False,5,TOBARRA CB,False
CB LA MATANZA,9,E. VIVANCOS ORTIZ,92.8068%,55.4572%,False,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,93.8646%,55.4572%,True,5,TOBARRA CB,False
CB LA MATANZA,9,E. VIVANCOS ORTIZ,9.30889%,95.5376%,True,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,34.6968%,70.2038%,False,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,90.6206%,55.3312%,True,5,TOBARRA CB,False
CB LA MATANZA,0,J. PARRONDO CASTRO,69.1819%,72.4725%,True,5,TOBARRA CB,False
CB LA MATANZA,23,C. LUIS QUINTERO,91.9605%,50.9198%,False,5,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,93.0183%,53.6926%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,9.87306%,50.2896%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,92.7363%,52.8104%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,70.4513%,56.9697%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,8.53315%,48.525%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,92.4542%,57.0957%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,9.6615%,52.8104%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,91.3258%,45.5001%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,28.6319%,17.5194%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,86.0367%,47.6428%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,89.7743%,51.1719%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,88.4344%,50.7937%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,19.5346%,52.1802%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,23.4838%,34.2826%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,74.33%,14.6205%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,27.292%,12.3518%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,75.2468%,13.3601%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,8.88575%,42.8533%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,92.4542%,50.5417%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,75.67%,10.2092%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,88.787%,43.9876%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,89.3512%,48.6511%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARO,70.3103%,23.4433%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,5.71227%,54.3228%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,92.4542%,57.0957%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,86.8829%,54.4489%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,91.3258%,60.8769%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,16.3611%,7.94046%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,93.5825%,58.2301%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,31.3822%,68.6913%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,9.09732%,50.0375%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,13,L. ALONSO MENOR,27.9267%,81.9254%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,6.34697%,54.953%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,81.4528%,4.53741%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARO,70.8039%,21.9308%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,90.7616%,49.9115%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,91.3258%,60.8769%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,18.9704%,95.0335%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,86.8124%,51.4239%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,7.82793%,57.978%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,14.9506%,38.82%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,92.4542%,51.9281%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,14.3159%,90.4961%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,13,L. ALONSO MENOR,9.59097%,34.7868%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,8.67419%,54.4489%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,89.4922%,47.2647%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,87.024%,47.1386%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,89.6333%,57.5999%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,7.68688%,52.4323%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,5.43018%,93.647%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,93.1594%,57.8519%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,7.82793%,49.4073%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,93.2299%,37.0555%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,81.1707%,47.0126%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,92.031%,78.1442%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,92.9478%,56.8436%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,9.87306%,6.04988%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,10.2257%,51.0458%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARO,74.6827%,16.259%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,94.0762%,92.8908%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,13,L. ALONSO MENOR,87.2355%,4.28533%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,70.4513%,18.2757%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,88.7165%,38.1898%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARO,34.9083%,49.9115%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARO,41.0437%,50.0375%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,90.6206%,49.7854%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,72.2144%,11.9737%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,19.7461%,90.7481%,False,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,13,L. ALONSO MENOR,9.59097%,46.1303%,True,5,EL VENTERO CBV,True
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,6.48801%,15.6288%,False,5,EL VENTERO CBV,True
EL VENTERO CBV,22,M. MELERO JAREÑO,12.835%,6.80611%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,3,A. CAULIN TORNERO,11.9182%,48.9032%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,15,E. QUIJADA GARCÍA,30.9591%,19.1579%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,96.4739%,52.6843%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,11.354%,52.9364%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,3,A. CAULIN TORNERO,85.3315%,92.5127%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,72.1439%,78.6484%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,92.8773%,50.2896%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,22,M. MELERO JAREÑO,13.8223%,92.7648%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,8.60367%,51.8021%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,15.7969%,50.7937%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,22,M. MELERO JAREÑO,4.30183%,92.7648%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,18,M. THIAW,5.85331%,56.5915%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,33.3568%,28.2328%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,18,M. THIAW,90.6206%,58.9863%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,3,A. CAULIN TORNERO,92.8773%,3.90721%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,73.9069%,82.6816%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,92.4542%,2.8989%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,18,M. THIAW,94.3583%,48.9032%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,20.5219%,90.4961%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,22,M. MELERO JAREÑO,91.2553%,61.7591%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,29.1961%,21.0485%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,93.9351%,50.6677%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,8.81523%,54.3228%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,18,M. THIAW,7.19323%,58.6082%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,92.4542%,94.9074%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,11,A. MAÏGA,10.9309%,42.9793%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,11,A. MAÏGA,9.73202%,45.7522%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,74.189%,83.816%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,7.96897%,49.4073%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,17.4894%,58.2301%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,18,M. THIAW,92.4542%,45.3741%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,77.0099%,91.6304%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,34.3441%,51.1719%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,3,A. CAULIN TORNERO,93.3709%,49.7854%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,3,A. CAULIN TORNERO,86.5303%,94.5293%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,28.5614%,19.0319%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,13.1171%,92.8908%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,6.91114%,57.3478%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,27,A. LOPEZ ROMERA,11.0014%,93.7731%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,85.9662%,66.2966%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,3,A. CAULIN TORNERO,30.1834%,75.2453%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,30.6065%,69.0694%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,77.7151%,29.8713%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,9.0268%,55.7093%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,27,A. LOPEZ ROMERA,65.0212%,57.4738%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,0,D. DAMIAN,67.7715%,37.6857%,False,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,6.98166%,55.0791%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,70.6629%,15.1247%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,10,L. BULASHVILI,91.8195%,52.9364%,True,5,CESUR DISTRITO OLIMPICO,False
EL VENTERO CBV,22,M. MELERO JAREÑO,33.7094%,51.0458%,True,5,CESUR DISTRITO OLIMPICO,False
NÁUTICO TENERIFE,1,J. GONZÁLEZ CHÁVEZ,68.5473%,75.8755%,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,44,S. SANCHEZ PARRA,92.3131%,56.7176%,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,34.7673%,55.4572%,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,51,J. GARCIA GARCIA,10.8604%,27.8546%,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,44,S. SANCHEZ PARRA,6.1354%,44.2397%,True,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,23,A. OMERAGIC ALIC,13.7518%,57.4738%,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,13,E. RAMOS BELASTEGUI,9.6615%,6.55403%,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,44,S. SANCHEZ PARRA,18.7588%,66.4226%,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,80.8181%,45.7522%,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,18,S. RODRIGUEZ HERNANDEZ,72.1439%,83.942%,True,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,18,S. RODRIGUEZ HERNANDEZ,68.7588%,22.8131%,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,1,J. GONZÁLEZ CHÁVEZ,82.0874%,53.5666%,False,5,GRUPO INTERBUS ALCOBENDAS,True
